
ID_VENTA,FECHA_VENTA,HORA_VENTA,CATEGORIA,NOMBRE_PRODUCTO,PRECIO,TIPO_PAGO,CANTIDAD,TOTAL,ESTADO
1654,20260604,06.36.33 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
1655,20260512,09.02.50 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
1656,20260424,12.21.51 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
1657,20260418,07.01.48 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
1658,20260520,04.47.49 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
1659,20260316,04.26.56 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
1660,20260321,07.55.32 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
1661,20260529,11.08.19 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
1662,20260502,03.38.17 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
1663,20260530,04.51.47 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
1664,20260509,04.14.18 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
1665,20260503,07.37.08 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
1666,20260324,02.55.51 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
1667,20260425,01.36.22 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
1668,20260416,11.14.42 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
1669,20260509,03.34.25 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
1670,20260314,10.50.54 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
1671,20260402,04.57.21 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1672,20260409,12.45.00 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
1673,20260520,08.36.45 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
1674,20260511,04.05.19 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
1675,20260421,05.59.15 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
1676,20260403,04.24.40 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
1677,20260322,04.41.37 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
1678,20260327,11.41.57 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Cancelada
1679,20260328,05.07.53 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
1680,20260318,05.24.48 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
1681,20260410,08.18.11 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
1682,20260509,12.32.18 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
1683,20260316,01.40.00 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
1684,20260418,06.43.13 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
1685,20260514,02.09.59 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
1686,20260402,11.06.51 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
1687,20260319,02.06.41 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
1688,20260405,04.16.14 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
1689,20260312,09.58.23 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
1690,20260414,09.07.33 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
1691,20260507,12.36.35 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
1692,20260418,06.38.30 Pm,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
1693,20260512,05.07.10 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
1694,20260514,04.54.51 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
1695,20260521,07.12.11 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
1696,20260515,04.46.49 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
1697,20260427,05.15.58 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
1698,20260326,05.22.57 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
1699,20260408,07.45.01 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Cancelada
1700,20260313,11.58.32 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1701,20260327,06.44.50 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
1702,20260311,05.13.21 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
1703,20260328,12.59.11 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
1704,20260602,07.45.39 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
1705,20260501,04.23.56 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
1706,20260320,05.22.31 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
1707,20260312,06.05.46 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
1708,20260426,10.01.01 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
1709,20260331,11.32.03 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
1710,20260415,04.12.04 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
1711,20260314,07.31.16 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
1712,20260602,05.16.23 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
1713,20260406,11.37.02 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
1714,20260326,03.05.59 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
1715,20260516,10.23.42 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
1716,20260528,09.05.55 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
1717,20260514,11.33.11 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
1718,20260406,09.39.56 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
1719,20260422,08.58.14 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
1720,20260415,03.38.23 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
1721,20260324,03.13.14 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
1722,20260310,10.03.21 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
1723,20260512,11.14.51 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
1724,20260511,05.10.07 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
1725,20260604,04.01.03 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
1726,20260406,01.42.52 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Cancelada
1727,20260425,03.30.50 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
1728,20260603,06.13.35 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
1729,20260315,08.23.59 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Cancelada
1730,20260330,08.06.59 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
1731,20260529,03.23.36 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
1732,20260311,05.36.15 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
1733,20260430,07.23.31 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
1734,20260530,10.31.45 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
1735,20260502,09.57.01 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
1736,20260411,01.09.35 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Cancelada
1737,20260330,11.50.41 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
1738,20260325,07.48.30 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
1739,20260506,07.47.39 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
1740,20260330,11.15.16 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
1741,20260320,02.01.20 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
1742,20260414,03.42.43 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1743,20260407,09.07.32 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
1744,20260321,05.25.53 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
1745,20260515,08.43.56 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
1746,20260418,02.46.11 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
1747,20260318,09.09.51 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
1748,20260324,12.10.20 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
1749,20260411,02.19.51 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
1750,20260503,02.34.34 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
1751,20260529,02.42.38 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
1752,20260529,01.12.59 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
1753,20260318,03.54.47 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
1754,20260407,08.31.31 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
1755,20260331,09.44.29 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
1756,20260515,11.08.18 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
1757,20260512,09.31.11 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
1758,20260508,11.50.10 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1759,20260425,12.45.56 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
1760,20260521,07.44.26 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
1761,20260530,07.38.00 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
1762,20260412,03.44.55 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
1763,20260320,11.25.21 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
1764,20260526,05.00.03 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
1765,20260422,09.50.54 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
1766,20260319,08.25.06 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
1767,20260412,10.00.54 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
1768,20260323,07.47.22 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
1769,20260513,06.57.06 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
1770,20260430,01.36.16 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
1771,20260517,11.16.15 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
1772,20260510,11.06.19 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Cancelada
1773,20260603,10.32.46 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
1774,20260515,06.10.32 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
1775,20260414,06.29.09 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
1776,20260420,07.41.46 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
1777,20260327,02.50.21 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
1778,20260604,07.04.03 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
1779,20260430,03.21.43 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
1780,20260407,07.14.36 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
1781,20260410,07.23.30 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
1782,20260312,07.35.30 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
1783,20260331,06.03.21 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
1784,20260528,11.44.36 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
1785,20260331,04.11.04 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
1786,20260508,09.59.16 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
1787,20260325,11.01.28 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
1788,20260423,03.23.43 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
1789,20260526,06.05.04 Pm,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
1790,20260516,08.45.21 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
1791,20260312,06.24.57 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1792,20260328,01.01.26 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
1793,20260526,01.47.44 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
1794,20260308,08.21.29 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
1795,20260430,01.16.22 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
1796,20260519,06.04.58 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
1797,20260328,05.55.56 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
1798,20260329,05.37.48 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1799,20260324,05.22.55 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1800,20260309,08.20.58 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
1801,20260411,11.10.25 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
1802,20260418,09.33.34 Pm,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
1803,20260509,06.12.52 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
1804,20260419,05.15.12 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
1805,20260328,04.19.15 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
1806,20260409,09.25.52 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
1807,20260531,07.20.35 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
1808,20260427,02.53.22 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
1809,20260429,12.19.38 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Cancelada
1810,20260407,09.18.52 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
1811,20260408,04.22.56 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
1812,20260518,08.41.46 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
1813,20260413,11.19.24 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
1814,20260312,04.27.31 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
1815,20260319,07.20.14 Am,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
1816,20260316,05.02.24 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
1817,20260325,03.23.16 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
1818,20260401,12.04.51 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
1819,20260404,02.44.44 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,4,1000,Pagada
1820,20260516,12.35.41 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
1821,20260424,02.35.13 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,3,255,Pagada
1822,20260412,09.34.00 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
1823,20260416,04.16.41 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
1824,20260407,01.42.43 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
1825,20260522,03.12.51 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
1826,20260403,06.51.57 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
1827,20260522,07.57.23 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
1828,20260528,06.06.42 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Cancelada
1829,20260525,09.19.37 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
1830,20260411,03.14.19 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
1831,20260521,07.25.03 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
1832,20260312,05.20.28 Pm,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
1833,20260521,06.15.35 Pm,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
1834,20260529,06.58.32 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
1835,20260521,07.42.12 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
1836,20260511,08.01.10 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
1837,20260415,01.15.10 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
1838,20260313,07.15.08 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
1839,20260325,04.46.52 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
1840,20260531,08.07.27 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
1841,20260418,05.47.06 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
1842,20260430,05.54.20 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
1843,20260420,12.36.06 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
1844,20260424,11.24.50 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
1845,20260601,08.21.14 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
1846,20260505,02.50.41 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
1847,20260602,08.23.12 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
1848,20260604,07.38.57 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
1849,20260315,12.42.03 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
1850,20260331,02.08.27 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
1851,20260417,06.02.43 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
1852,20260421,01.05.49 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
1853,20260524,11.40.29 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
1854,20260501,11.15.53 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
1855,20260429,02.00.53 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
1856,20260430,02.01.34 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
1857,20260412,12.31.03 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
1858,20260319,01.33.22 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
1859,20260326,03.08.09 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
1860,20260420,11.18.15 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,3,1050,Pagada
1861,20260506,09.45.08 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
1862,20260418,05.55.58 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
1863,20260513,06.14.54 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
1864,20260311,05.15.19 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
1865,20260402,10.00.37 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
1866,20260522,10.42.22 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
1867,20260328,09.50.01 Am,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
1868,20260506,01.27.08 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
1869,20260522,11.26.44 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
1870,20260529,01.22.26 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
1871,20260513,04.52.35 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
1872,20260515,12.51.27 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
1873,20260417,07.17.26 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
1874,20260326,08.56.49 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
1875,20260317,05.48.54 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
